window_idx_global,series_id,series_name,start_idx,state_id,recon_mae
629,0,clean_serie1,18870,1,0.09471982
630,0,clean_serie1,18900,1,0.093943685
631,0,clean_serie1,18930,1,0.08665693
632,0,clean_serie1,18960,1,0.0657938
633,0,clean_serie1,18990,0,0.049317062
634,0,clean_serie1,19020,0,0.05036228
635,0,clean_serie1,19050,0,0.06475314
636,0,clean_serie1,19080,0,0.10782631
637,0,clean_serie1,19110,1,0.18853879
638,0,clean_serie1,19140,1,0.24214266
639,0,clean_serie1,19170,1,0.2665694
640,0,clean_serie1,19200,1,0.260724
641,0,clean_serie1,19230,1,0.18851838
642,0,clean_serie1,19260,1,0.12101479
643,0,clean_serie1,19290,1,0.08222042
644,0,clean_serie1,19320,1,0.06073682
645,0,clean_serie1,19350,1,0.063813664
646,0,clean_serie1,19380,1,0.060743827
647,0,clean_serie1,19410,0,0.06010198
648,0,clean_serie1,19440,0,0.060806416
649,0,clean_serie1,19470,1,0.066222236
650,0,clean_serie1,19500,1,0.0754239
651,0,clean_serie1,19530,1,0.07704937
652,0,clean_serie1,19560,1,0.066458955
653,0,clean_serie1,19590,0,0.055817656
654,0,clean_serie1,19620,0,0.047790032
655,0,clean_serie1,19650,0,0.051842697
656,0,clean_serie1,19680,0,0.060996868
657,0,clean_serie1,19710,0,0.060427207
658,0,clean_serie1,19740,0,0.05730836
659,0,clean_serie1,19770,0,0.051011093
660,0,clean_serie1,19800,0,0.045034416
661,0,clean_serie1,19830,0,0.04507959
662,0,clean_serie1,19860,0,0.045720622
663,0,clean_serie1,19890,0,0.04494007
664,0,clean_serie1,19920,0,0.04334198
665,0,clean_serie1,19950,0,0.04201619
666,0,clean_serie1,19980,0,0.043495435
667,0,clean_serie1,20010,0,0.043479398
668,0,clean_serie1,20040,0,0.043742932
669,0,clean_serie1,20070,0,0.043224543
670,0,clean_serie1,20100,0,0.04380692
671,0,clean_serie1,20130,0,0.053106133
672,0,clean_serie1,20160,0,0.060967345
673,0,clean_serie1,20190,0,0.08508456
674,0,clean_serie1,20220,1,0.13612612
675,0,clean_serie1,20250,1,0.18575302
676,0,clean_serie1,20280,1,0.21241194
677,0,clean_serie1,20310,1,0.20727736
678,0,clean_serie1,20340,1,0.16489203
679,0,clean_serie1,20370,1,0.12717304
680,0,clean_serie1,20400,1,0.11353426
681,0,clean_serie1,20430,1,0.116826616
682,0,clean_serie1,20460,1,0.12924312
683,0,clean_serie1,20490,1,0.1248565
684,0,clean_serie1,20520,1,0.12080069
685,0,clean_serie1,20550,1,0.12547518
686,0,clean_serie1,20580,1,0.13021827
687,0,clean_serie1,20610,1,0.13799842
688,0,clean_serie1,20640,1,0.14771731
689,0,clean_serie1,20670,1,0.15103686
690,0,clean_serie1,20700,1,0.16121039
691,0,clean_serie1,20730,1,0.18423347
692,0,clean_serie1,20760,1,0.17702377
693,0,clean_serie1,20790,1,0.1571855
694,0,clean_serie1,20820,1,0.12562278
695,0,clean_serie1,20850,1,0.0800127
696,0,clean_serie1,20880,1,0.061196707
697,0,clean_serie1,20910,1,0.05310189
698,0,clean_serie1,20940,1,0.05715488
699,0,clean_serie1,20970,1,0.07010971
700,0,clean_serie1,21000,1,0.096447624
701,0,clean_serie1,21030,1,0.12954888
702,0,clean_serie1,21060,1,0.15250026
703,0,clean_serie1,21090,1,0.17241508
704,0,clean_serie1,21120,1,0.15192847
705,0,clean_serie1,21150,1,0.12977517
706,0,clean_serie1,21180,1,0.117848985
707,0,clean_serie1,21210,1,0.10730283
708,0,clean_serie1,21240,1,0.11421875
709,0,clean_serie1,21270,1,0.10864586
710,0,clean_serie1,21300,1,0.09374664
711,0,clean_serie1,21330,1,0.07977379
712,0,clean_serie1,21360,1,0.08124557
713,0,clean_serie1,21390,1,0.13320524
714,0,clean_serie1,21420,1,0.19953151
715,0,clean_serie1,21450,1,0.2338622
716,0,clean_serie1,21480,1,0.23309217
717,0,clean_serie1,21510,1,0.18631192
718,0,clean_serie1,21540,1,0.12236073
719,0,clean_serie1,21570,0,0.068363406
720,0,clean_serie1,21600,0,0.050620638
721,0,clean_serie1,21630,0,0.05417104
722,0,clean_serie1,21660,0,0.053618502
723,0,clean_serie1,21690,0,0.053235225
724,0,clean_serie1,21720,0,0.05141404
725,0,clean_serie1,21750,0,0.047144204
726,0,clean_serie1,21780,0,0.044681616
727,0,clean_serie1,21810,0,0.04445299
728,0,clean_serie1,21840,0,0.044029847
729,0,clean_serie1,21870,0,0.04376033
730,0,clean_serie1,21900,0,0.046166733
731,0,clean_serie1,21930,0,0.046919562
732,0,clean_serie1,21960,0,0.046854362
733,0,clean_serie1,21990,0,0.04565229
734,0,clean_serie1,22020,0,0.042233918
735,0,clean_serie1,22050,0,0.04318154
736,0,clean_serie1,22080,0,0.05965933
737,0,clean_serie1,22110,0,0.08608997
738,0,clean_serie1,22140,1,0.100469604
739,0,clean_serie1,22170,1,0.11975409
740,0,clean_serie1,22200,1,0.1519056
741,0,clean_serie1,22230,1,0.16854082
742,0,clean_serie1,22260,1,0.19973852
743,0,clean_serie1,22290,1,0.23589717
744,0,clean_serie1,22320,1,0.22632962
745,0,clean_serie1,22350,1,0.2094375
746,0,clean_serie1,22380,1,0.19901833
747,0,clean_serie1,22410,1,0.16637099
748,0,clean_serie1,22440,1,0.14491941
749,0,clean_serie1,22470,1,0.13023166
750,0,clean_serie1,22500,1,0.102638334
751,0,clean_serie1,22530,1,0.08986223
752,0,clean_serie1,22560,1,0.0875588
753,0,clean_serie1,22590,1,0.096393034
754,0,clean_serie1,22620,1,0.099566385
755,0,clean_serie1,22650,1,0.092961214
756,0,clean_serie1,22680,1,0.09843702
757,0,clean_serie1,22710,1,0.09340488
758,0,clean_serie1,22740,1,0.09349055
759,0,clean_serie1,22770,1,0.09386102
760,0,clean_serie1,22800,1,0.08622209
761,0,clean_serie1,22830,1,0.11196533
762,0,clean_serie1,22860,1,0.19132385
763,0,clean_serie1,22890,1,0.2737441
764,0,clean_serie1,22920,1,0.29720622
765,0,clean_serie1,22950,1,0.27371144
766,0,clean_serie1,22980,1,0.19290125
767,0,clean_serie1,23010,1,0.10615165
768,0,clean_serie1,23040,0,0.069215655
769,0,clean_serie1,23070,0,0.051426493
770,0,clean_serie1,23100,0,0.043160375
771,0,clean_serie1,23130,0,0.047055513
772,0,clean_serie1,23160,0,0.049534824
773,0,clean_serie1,23190,0,0.05361201
774,0,clean_serie1,23220,0,0.05890902
775,0,clean_serie1,23250,0,0.06297665
776,0,clean_serie1,23280,0,0.06643511
777,0,clean_serie1,23310,0,0.07262061
778,0,clean_serie1,23340,0,0.07246573
779,0,clean_serie1,23370,0,0.07888722
780,0,clean_serie1,23400,1,0.09223681
781,0,clean_serie1,23430,1,0.0996038
782,0,clean_serie1,23460,1,0.10035945
783,0,clean_serie1,23490,1,0.08767096
784,0,clean_serie1,23520,0,0.07025634
785,0,clean_serie1,23550,0,0.057183437
786,0,clean_serie1,23580,0,0.053684894
787,0,clean_serie1,23610,0,0.051406078
788,0,clean_serie1,23640,0,0.048993614
789,0,clean_serie1,23670,0,0.04696472
790,0,clean_serie1,23700,0,0.045946166
791,0,clean_serie1,23730,0,0.048344497
792,0,clean_serie1,23760,0,0.04970731
793,0,clean_serie1,23790,0,0.049136866
794,0,clean_serie1,23820,0,0.048617464
795,0,clean_serie1,23850,0,0.04925691
796,0,clean_serie1,23880,0,0.05033455
797,0,clean_serie1,23910,0,0.050988443
798,0,clean_serie1,23940,0,0.052096594
799,0,clean_serie1,23970,0,0.048875142
800,0,clean_serie1,24000,0,0.044189103
801,0,clean_serie1,24030,0,0.045157325
802,0,clean_serie1,24060,0,0.049799073
803,0,clean_serie1,24090,0,0.061200466
804,0,clean_serie1,24120,1,0.08174286
805,0,clean_serie1,24150,1,0.10683655
806,0,clean_serie1,24180,1,0.12719047
807,0,clean_serie1,24210,1,0.14125404
808,0,clean_serie1,24240,1,0.14762545
809,0,clean_serie1,24270,1,0.15229666
810,0,clean_serie1,24300,1,0.1440887
811,0,clean_serie1,24330,1,0.14229265
812,0,clean_serie1,24360,1,0.15072954
813,0,clean_serie1,24390,1,0.15877901
814,0,clean_serie1,24420,1,0.1635981
815,0,clean_serie1,24450,1,0.15301447
816,0,clean_serie1,24480,1,0.14495118
817,0,clean_serie1,24510,1,0.12692137
818,0,clean_serie1,24540,1,0.11710419
819,0,clean_serie1,24570,1,0.12212908
820,0,clean_serie1,24600,1,0.12567644
821,0,clean_serie1,24630,1,0.12829065
822,0,clean_serie1,24660,1,0.1309132
823,0,clean_serie1,24690,1,0.13798405
824,0,clean_serie1,24720,1,0.122574516
825,0,clean_serie1,24750,1,0.1074669
826,0,clean_serie1,24780,1,0.0965418
827,0,clean_serie1,24810,1,0.08498576
828,0,clean_serie1,24840,1,0.07198221
829,0,clean_serie1,24870,1,0.08266653
830,0,clean_serie1,24900,1,0.14727049
831,0,clean_serie1,24930,1,0.23296903
832,0,clean_serie1,24960,1,0.26671666
833,0,clean_serie1,24990,1,0.24929748
834,0,clean_serie1,25020,1,0.18718486
835,0,clean_serie1,25050,0,0.088062756
836,0,clean_serie1,25080,0,0.04799032
837,0,clean_serie1,25110,0,0.044426873
838,0,clean_serie1,25140,0,0.043400522
839,0,clean_serie1,25170,0,0.053209923
840,0,clean_serie1,25200,0,0.08908733
841,0,clean_serie1,25230,0,0.13737331
842,0,clean_serie1,25260,1,0.16147664
843,0,clean_serie1,25290,1,0.15708931
844,0,clean_serie1,25320,1,0.13037765
845,0,clean_serie1,25350,1,0.08921389
846,0,clean_serie1,25380,1,0.07359493
847,0,clean_serie1,25410,1,0.07255518
848,0,clean_serie1,25440,0,0.068507746
849,0,clean_serie1,25470,0,0.064277604
850,0,clean_serie1,25500,0,0.05712161
851,0,clean_serie1,25530,0,0.05392868
852,0,clean_serie1,25560,0,0.051632352
853,0,clean_serie1,25590,0,0.049084045
854,0,clean_serie1,25620,0,0.04982071
855,0,clean_serie1,25650,0,0.05343015
856,0,clean_serie1,25680,0,0.056173056
857,0,clean_serie1,25710,0,0.055492643
858,0,clean_serie1,25740,0,0.052158915
859,0,clean_serie1,25770,0,0.050444983
860,0,clean_serie1,25800,0,0.047668435
861,0,clean_serie1,25830,0,0.045173284
862,0,clean_serie1,25860,0,0.042636894
863,0,clean_serie1,25890,0,0.042031188
864,0,clean_serie1,25920,0,0.040670067
865,0,clean_serie1,25950,0,0.040446103
866,0,clean_serie1,25980,0,0.042285893
867,0,clean_serie1,26010,0,0.03911499
868,0,clean_serie1,26040,0,0.040782135
869,0,clean_serie1,26070,0,0.048252873
870,0,clean_serie1,26100,0,0.064256005
871,0,clean_serie1,26130,1,0.09755413
872,0,clean_serie1,26160,1,0.13919677
873,0,clean_serie1,26190,1,0.15595318
874,0,clean_serie1,26220,1,0.16172844
875,0,clean_serie1,26250,1,0.14999886
876,0,clean_serie1,26280,1,0.12931249
877,0,clean_serie1,26310,1,0.12032957
878,0,clean_serie1,26340,1,0.11316631
879,0,clean_serie1,26370,1,0.100130275
880,0,clean_serie1,26400,1,0.09807448
881,1,clean_serie11,0,1,0.08677597
882,1,clean_serie11,30,1,0.121405944
883,1,clean_serie11,60,1,0.15124418
884,1,clean_serie11,90,1,0.17090416
885,1,clean_serie11,120,1,0.16482684
886,1,clean_serie11,150,1,0.13948081
887,1,clean_serie11,180,1,0.11658791
888,1,clean_serie11,210,1,0.09853898
889,1,clean_serie11,240,1,0.08556018
890,1,clean_serie11,270,1,0.08014731
891,1,clean_serie11,300,0,0.07648561
892,1,clean_serie11,330,0,0.0743779
893,1,clean_serie11,360,0,0.066072084
894,1,clean_serie11,390,0,0.06292719
895,1,clean_serie11,420,0,0.064708255
896,1,clean_serie11,450,0,0.070197396
897,1,clean_serie11,480,0,0.08291667
898,1,clean_serie11,510,1,0.11096638
899,1,clean_serie11,540,1,0.14686607
900,1,clean_serie11,570,1,0.17055415
901,1,clean_serie11,600,1,0.17699465
902,1,clean_serie11,630,1,0.16339846
903,1,clean_serie11,660,1,0.1446794
904,1,clean_serie11,690,1,0.15866834
905,1,clean_serie11,720,1,0.17512843
906,1,clean_serie11,750,1,0.17492938
907,1,clean_serie11,780,1,0.17152634
908,1,clean_serie11,810,1,0.17489275
909,1,clean_serie11,840,1,0.18812591
910,1,clean_serie11,870,1,0.2054014
911,1,clean_serie11,900,1,0.19949539
912,1,clean_serie11,930,1,0.15786898
913,1,clean_serie11,960,1,0.1130056
914,1,clean_serie11,990,0,0.067826785
915,1,clean_serie11,1020,0,0.052955557
916,1,clean_serie11,1050,0,0.05324534
917,1,clean_serie11,1080,0,0.056278545
918,1,clean_serie11,1110,0,0.059416365
919,1,clean_serie11,1140,0,0.058667623
920,1,clean_serie11,1170,0,0.05531161
921,1,clean_serie11,1200,0,0.05173854
922,1,clean_serie11,1230,0,0.050372407
923,1,clean_serie11,1260,0,0.05356692
924,1,clean_serie11,1290,0,0.05581039
925,1,clean_serie11,1320,0,0.058911603
926,1,clean_serie11,1350,0,0.06379456
927,1,clean_serie11,1380,1,0.06328757
928,1,clean_serie11,1410,1,0.067434564
929,1,clean_serie11,1440,1,0.085523896
930,1,clean_serie11,1470,1,0.13131927
931,1,clean_serie11,1500,1,0.24281624
932,1,clean_serie11,1530,1,0.33263943
933,1,clean_serie11,1560,1,0.36222342
934,1,clean_serie11,1590,1,0.36062694
935,1,clean_serie11,1620,1,0.2828832
936,1,clean_serie11,1650,1,0.22135577
937,1,clean_serie11,1680,1,0.1936461
938,1,clean_serie11,1710,1,0.16277607
939,1,clean_serie11,1740,1,0.12934628
940,1,clean_serie11,1770,1,0.09801244
941,1,clean_serie11,1800,1,0.08375986
942,1,clean_serie11,1830,1,0.10254972
943,1,clean_serie11,1860,1,0.15339993
944,1,clean_serie11,1890,1,0.21346949
945,1,clean_serie11,1920,1,0.24681458
946,1,clean_serie11,1950,1,0.26535702
947,1,clean_serie11,1980,1,0.27190918
948,1,clean_serie11,2010,1,0.23847656
949,1,clean_serie11,2040,1,0.21213654
950,1,clean_serie11,2070,1,0.17963623
951,1,clean_serie11,2100,1,0.14566322
952,1,clean_serie11,2130,1,0.1340909
953,1,clean_serie11,2160,1,0.13187923
954,1,clean_serie11,2190,1,0.14262192
955,1,clean_serie11,2220,1,0.15325475
956,1,clean_serie11,2250,1,0.15828331
957,1,clean_serie11,2280,1,0.16503549
958,1,clean_serie11,2310,1,0.15502535
959,1,clean_serie11,2340,1,0.13593599
960,1,clean_serie11,2370,1,0.11719428
961,1,clean_serie11,2400,1,0.106312595
962,1,clean_serie11,2430,1,0.11584105
963,1,clean_serie11,2460,1,0.1424907
964,1,clean_serie11,2490,1,0.17386954
965,1,clean_serie11,2520,1,0.18073511
966,1,clean_serie11,2550,1,0.1671802
967,1,clean_serie11,2580,1,0.13008009
968,1,clean_serie11,2610,1,0.08863807
969,1,clean_serie11,2640,1,0.07242023
970,1,clean_serie11,2670,1,0.06427663
971,1,clean_serie11,2700,0,0.05960748
972,1,clean_serie11,2730,0,0.05998811
973,1,clean_serie11,2760,1,0.060110208
974,1,clean_serie11,2790,1,0.060092144
975,1,clean_serie11,2820,0,0.06060541
976,1,clean_serie11,2850,0,0.05920325
977,1,clean_serie11,2880,0,0.057923775
978,1,clean_serie11,2910,0,0.05745306
979,1,clean_serie11,2940,0,0.058425743
980,1,clean_serie11,2970,0,0.057233468
981,1,clean_serie11,3000,0,0.05829981
982,1,clean_serie11,3030,0,0.06294015
983,1,clean_serie11,3060,0,0.067632854
984,1,clean_serie11,3090,0,0.06866174
985,1,clean_serie11,3120,0,0.072595
986,1,clean_serie11,3150,0,0.0753516
987,1,clean_serie11,3180,1,0.08764607
988,1,clean_serie11,3210,1,0.1300847
989,1,clean_serie11,3240,1,0.18926066
990,1,clean_serie11,3270,1,0.25456548
991,1,clean_serie11,3300,1,0.3342364
992,1,clean_serie11,3330,1,0.36364213
993,1,clean_serie11,3360,1,0.36942196
994,1,clean_serie11,3390,1,0.35426652
995,1,clean_serie11,3420,1,0.2931459
996,1,clean_serie11,3450,1,0.24021055
997,1,clean_serie11,3480,1,0.1881054
998,1,clean_serie11,3510,1,0.13928492
999,1,clean_serie11,3540,1,0.13125356
1000,1,clean_serie11,3570,1,0.12163193
1001,1,clean_serie11,3600,1,0.11165909
1002,1,clean_serie11,3630,1,0.106907666
1003,1,clean_serie11,3660,1,0.09325602
1004,1,clean_serie11,3690,1,0.093179725
1005,1,clean_serie11,3720,1,0.09448838
1006,1,clean_serie11,3750,1,0.08837735
1007,1,clean_serie11,3780,1,0.08311878
1008,1,clean_serie11,3810,0,0.073860675
1009,1,clean_serie11,3840,1,0.073437355
1010,1,clean_serie11,3870,1,0.08893202
1011,1,clean_serie11,3900,1,0.10756966
1012,1,clean_serie11,3930,1,0.14174174
1013,1,clean_serie11,3960,1,0.17222582
1014,1,clean_serie11,3990,1,0.17729056
1015,1,clean_serie11,4020,1,0.16028981
1016,1,clean_serie11,4050,1,0.13375184
1017,1,clean_serie11,4080,1,0.11374297
1018,1,clean_serie11,4110,1,0.10946308
1019,1,clean_serie11,4140,1,0.124005206
1020,1,clean_serie11,4170,1,0.14665452
1021,1,clean_serie11,4200,1,0.15764697
1022,1,clean_serie11,4230,1,0.15369548
1023,1,clean_serie11,4260,1,0.13529414
1024,1,clean_serie11,4290,1,0.105499834
1025,1,clean_serie11,4320,1,0.08415432
1026,1,clean_serie11,4350,1,0.0992148
1027,1,clean_serie11,4380,1,0.13177375
1028,1,clean_serie11,4410,1,0.1552778
1029,1,clean_serie11,4440,1,0.16051179
1030,1,clean_serie11,4470,1,0.13417237
1031,1,clean_serie11,4500,1,0.101088375
1032,1,clean_serie11,4530,1,0.073791884
1033,1,clean_serie11,4560,1,0.060232412
1034,1,clean_serie11,4590,1,0.06089061
1035,1,clean_serie11,4620,0,0.064092256
1036,1,clean_serie11,4650,1,0.06508438
1037,1,clean_serie11,4680,1,0.064674735
1038,1,clean_serie11,4710,1,0.06469887
1039,1,clean_serie11,4740,0,0.06383801
1040,1,clean_serie11,4770,0,0.06301144
1041,1,clean_serie11,4800,0,0.06258954
1042,1,clean_serie11,4830,0,0.059510607
1043,1,clean_serie11,4860,0,0.059549537
1044,1,clean_serie11,4890,0,0.05996343
1045,1,clean_serie11,4920,0,0.06261949
1046,1,clean_serie11,4950,0,0.06535975
1047,1,clean_serie11,4980,0,0.06340639
1048,1,clean_serie11,5010,0,0.0625914
1049,1,clean_serie11,5040,0,0.06495401
1050,1,clean_serie11,5070,1,0.07745702
1051,1,clean_serie11,5100,1,0.14080581
1052,1,clean_serie11,5130,1,0.24183968
1053,1,clean_serie11,5160,1,0.3422054
1054,1,clean_serie11,5190,1,0.39992297
1055,1,clean_serie11,5220,1,0.37512988
1056,1,clean_serie11,5250,1,0.29596815
1057,1,clean_serie11,5280,1,0.21083044
1058,1,clean_serie11,5310,1,0.14934234
1059,1,clean_serie11,5340,1,0.122281775
1060,1,clean_serie11,5370,1,0.11824804
1061,1,clean_serie11,5400,1,0.12324526
1062,1,clean_serie11,5430,1,0.12778105
1063,1,clean_serie11,5460,1,0.13164444
1064,1,clean_serie11,5490,1,0.130137
1065,1,clean_serie11,5520,1,0.109965175
1066,1,clean_serie11,5550,1,0.09498401
1067,1,clean_serie11,5580,1,0.085857354
1068,1,clean_serie11,5610,1,0.075257175
1069,1,clean_serie11,5640,1,0.08379752
1070,1,clean_serie11,5670,1,0.10329482
1071,1,clean_serie11,5700,1,0.14227292
1072,1,clean_serie11,5730,1,0.19667819
1073,1,clean_serie11,5760,1,0.24361287
1074,1,clean_serie11,5790,1,0.2659018
1075,1,clean_serie11,5820,1,0.26661056
1076,1,clean_serie11,5850,1,0.27683336
1077,1,clean_serie11,5880,1,0.30639055
1078,1,clean_serie11,5910,1,0.31474036
1079,1,clean_serie11,5940,1,0.2987581
1080,1,clean_serie11,5970,1,0.25506553
1081,1,clean_serie11,6000,1,0.18938632
1082,1,clean_serie11,6030,1,0.14577563
1083,1,clean_serie11,6060,1,0.12084742
1084,1,clean_serie11,6090,1,0.09950287
1085,1,clean_serie11,6120,1,0.08722097
1086,1,clean_serie11,6150,1,0.08044382
1087,1,clean_serie11,6180,1,0.08323667
1088,1,clean_serie11,6210,1,0.08935531
1089,1,clean_serie11,6240,1,0.100940816
1090,1,clean_serie11,6270,1,0.13032798
1091,1,clean_serie11,6300,1,0.15522838
1092,1,clean_serie11,6330,1,0.17122118
1093,1,clean_serie11,6360,1,0.19991714
1094,1,clean_serie11,6390,1,0.22327027
1095,1,clean_serie11,6420,1,0.21782051
1096,1,clean_serie11,6450,1,0.21229978
1097,1,clean_serie11,6480,1,0.19227952
1098,1,clean_serie11,6510,1,0.16936077
1099,1,clean_serie11,6540,1,0.1840001
1100,1,clean_serie11,6570,1,0.193007
1101,1,clean_serie11,6600,1,0.18293835
1102,1,clean_serie11,6630,1,0.15503983
1103,1,clean_serie11,6660,1,0.11550016
1104,1,clean_serie11,6690,1,0.08148809
1105,1,clean_serie11,6720,0,0.071793094
1106,1,clean_serie11,6750,0,0.06721616
1107,1,clean_serie11,6780,0,0.06668687
1108,1,clean_serie11,6810,0,0.06468294
1109,1,clean_serie11,6840,0,0.06319192
1110,1,clean_serie11,6870,0,0.063730456
1111,1,clean_serie11,6900,0,0.06417169
1112,1,clean_serie11,6930,0,0.06521957
1113,1,clean_serie11,6960,0,0.06315801
1114,1,clean_serie11,6990,0,0.058618627
1115,1,clean_serie11,7020,0,0.056243796
1116,1,clean_serie11,7050,0,0.054946855
1117,1,clean_serie11,7080,0,0.05665557
1118,1,clean_serie11,7110,0,0.055852707
1119,1,clean_serie11,7140,0,0.056969248
1120,1,clean_serie11,7170,0,0.060041003
1121,1,clean_serie11,7200,1,0.06575946
1122,1,clean_serie11,7230,1,0.06777314
1123,1,clean_serie11,7260,1,0.0791287
1124,1,clean_serie11,7290,1,0.11838125
1125,1,clean_serie11,7320,1,0.21351764
1126,1,clean_serie11,7350,1,0.3182851
1127,1,clean_serie11,7380,1,0.38623887
1128,1,clean_serie11,7410,1,0.4014699
1129,1,clean_serie11,7440,1,0.3500978
1130,1,clean_serie11,7470,1,0.2868991
1131,1,clean_serie11,7500,1,0.2308369
1132,1,clean_serie11,7530,1,0.20245738
1133,1,clean_serie11,7560,1,0.16816548
1134,1,clean_serie11,7590,1,0.13214496
1135,1,clean_serie11,7620,1,0.10942646
1136,1,clean_serie11,7650,1,0.09519825
1137,1,clean_serie11,7680,1,0.09237734
1138,1,clean_serie11,7710,1,0.09292353
1139,1,clean_serie11,7740,1,0.0908148
1140,1,clean_serie11,7770,1,0.08287712
1141,1,clean_serie11,7800,1,0.07138802
1142,1,clean_serie11,7830,1,0.080343276
1143,1,clean_serie11,7860,1,0.12471072
1144,1,clean_serie11,7890,1,0.19086088
1145,1,clean_serie11,7920,1,0.23737839
1146,1,clean_serie11,7950,1,0.2526115
1147,1,clean_serie11,7980,1,0.24962446
1148,1,clean_serie11,8010,1,0.22570348
1149,1,clean_serie11,8040,1,0.20887029
1150,1,clean_serie11,8070,1,0.19397229
1151,1,clean_serie11,8100,1,0.17677607
1152,1,clean_serie11,8130,1,0.14270855
1153,1,clean_serie11,8160,1,0.11518953
1154,1,clean_serie11,8190,1,0.109782904
1155,1,clean_serie11,8220,1,0.13178827
1156,1,clean_serie11,8250,1,0.16470145
1157,1,clean_serie11,8280,1,0.16977721
1158,1,clean_serie11,8310,1,0.18160854
1159,1,clean_serie11,8340,1,0.19756658
1160,1,clean_serie11,8370,1,0.21761627
1161,1,clean_serie11,8400,1,0.23672117
1162,1,clean_serie11,8430,1,0.24861397
1163,1,clean_serie11,8460,1,0.22535162
1164,1,clean_serie11,8490,1,0.18036309
1165,1,clean_serie11,8520,1,0.1596486
1166,1,clean_serie11,8550,1,0.12827599
1167,1,clean_serie11,8580,1,0.10362911
1168,1,clean_serie11,8610,1,0.09032265
1169,1,clean_serie11,8640,1,0.08560157
1170,1,clean_serie11,8670,1,0.10172477
1171,1,clean_serie11,8700,1,0.13267869
1172,1,clean_serie11,8730,1,0.16842294
1173,1,clean_serie11,8760,1,0.18865207
1174,1,clean_serie11,8790,1,0.16511884
1175,1,clean_serie11,8820,1,0.13067482
1176,1,clean_serie11,8850,1,0.08893373
1177,1,clean_serie11,8880,1,0.06791689
1178,1,clean_serie11,8910,1,0.062341448
1179,1,clean_serie11,8940,1,0.060576376
1180,1,clean_serie11,8970,1,0.06174417
1181,1,clean_serie11,9000,0,0.05868969
1182,1,clean_serie11,9030,0,0.056651674
1183,1,clean_serie11,9060,0,0.055561587
1184,1,clean_serie11,9090,0,0.055082195
1185,1,clean_serie11,9120,0,0.053530466
1186,1,clean_serie11,9150,0,0.052656367
1187,1,clean_serie11,9180,1,0.054248035
1188,1,clean_serie11,9210,1,0.05706699
1189,1,clean_serie11,9240,1,0.059343655
1190,1,clean_serie11,9270,1,0.057779197
1191,1,clean_serie11,9300,1,0.056120973
1192,1,clean_serie11,9330,1,0.059448685
1193,1,clean_serie11,9360,1,0.06243852
1194,1,clean_serie11,9390,1,0.06271035
1195,1,clean_serie11,9420,1,0.07739315
1196,1,clean_serie11,9450,1,0.13160996
1197,1,clean_serie11,9480,1,0.23895422
1198,1,clean_serie11,9510,1,0.36153993
1199,1,clean_serie11,9540,1,0.4176227
1200,1,clean_serie11,9570,1,0.45291564
1201,1,clean_serie11,9600,1,0.4415622
1202,1,clean_serie11,9630,1,0.3831614
1203,1,clean_serie11,9660,1,0.3331811
1204,1,clean_serie11,9690,1,0.27020994
1205,1,clean_serie11,9720,1,0.2128899
1206,1,clean_serie11,9750,1,0.20949465
1207,1,clean_serie11,9780,1,0.23669124
1208,1,clean_serie11,9810,1,0.2670575
1209,1,clean_serie11,9840,1,0.26094788
1210,1,clean_serie11,9870,1,0.22734681
1211,1,clean_serie11,9900,1,0.18903391
1212,1,clean_serie11,9930,1,0.16315353
1213,1,clean_serie11,9960,1,0.1576279
1214,1,clean_serie11,9990,1,0.16376726
1215,1,clean_serie11,10020,1,0.1671614
1216,1,clean_serie11,10050,1,0.16173777
1217,1,clean_serie11,10080,1,0.14714889
1218,1,clean_serie11,10110,1,0.13583058
1219,1,clean_serie11,10140,1,0.14364594
1220,1,clean_serie11,10170,1,0.1422777
1221,1,clean_serie11,10200,1,0.13334462
1222,1,clean_serie11,10230,1,0.114966355
1223,1,clean_serie11,10260,1,0.09131037
1224,1,clean_serie11,10290,1,0.080646016
1225,1,clean_serie11,10320,1,0.078577176
1226,1,clean_serie11,10350,1,0.07821353
1227,1,clean_serie11,10380,1,0.08309514
1228,1,clean_serie11,10410,1,0.092600375
1229,1,clean_serie11,10440,1,0.09397687
1230,1,clean_serie11,10470,1,0.09858116
1231,1,clean_serie11,10500,1,0.10822563
1232,1,clean_serie11,10530,1,0.11951163
1233,1,clean_serie11,10560,1,0.12242258
1234,1,clean_serie11,10590,1,0.121949375
1235,1,clean_serie11,10620,1,0.11531776
1236,1,clean_serie11,10650,1,0.10845273
1237,1,clean_serie11,10680,1,0.12147828
1238,1,clean_serie11,10710,1,0.16952786
1239,1,clean_serie11,10740,1,0.19431378
1240,1,clean_serie11,10770,1,0.20538132
1241,1,clean_serie11,10800,1,0.19252633
1242,1,clean_serie11,10830,1,0.13308917
1243,1,clean_serie11,10860,1,0.097694725
1244,1,clean_serie11,10890,1,0.07052105
1245,1,clean_serie11,10920,1,0.061312802
1246,1,clean_serie11,10950,1,0.06687242
1247,1,clean_serie11,10980,1,0.06945764
1248,1,clean_serie11,11010,1,0.070955776
1249,1,clean_serie11,11040,1,0.06596866
1250,1,clean_serie11,11070,1,0.064239554
1251,1,clean_serie11,11100,1,0.06411684
1252,1,clean_serie11,11130,1,0.07810627
1253,1,clean_serie11,11160,1,0.08163112
